ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5969402,F,Y,N,2,166500,Commercial associate,Higher education,Married,House / apartment,-10461,-1160,1,1,0,0,Managers,4
5969423,F,N,Y,2,270000,Working,Higher education,Civil marriage,House / apartment,-13385,-4842,1,1,0,0,,4
5969427,F,N,Y,2,270000,Working,Higher education,Civil marriage,House / apartment,-13385,-4842,1,1,0,0,,4
5969429,F,N,Y,2,270000,Working,Higher education,Civil marriage,House / apartment,-13385,-4842,1,1,0,0,,4
5969745,F,Y,N,0,171000,Working,Secondary / secondary special,Widow,House / apartment,-21433,-4661,1,0,0,0,,1
5969826,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-14285,-3080,1,0,0,0,Drivers,3
5969902,F,N,Y,0,81000,Working,Secondary / secondary special,Separated,House / apartment,-18267,-704,1,0,0,0,Laborers,1
5970168,F,Y,Y,2,360000,Working,Higher education,Married,House / apartment,-12399,-5696,1,0,0,0,,1
5970683,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18782,-8618,1,0,0,0,Medicine staff,2
5970863,M,Y,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,-16720,-551,1,0,0,0,Laborers,2
5970896,F,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15290,-5452,1,0,1,1,Managers,2
5971078,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15127,-1039,1,0,1,0,,2
5971215,F,N,N,0,85500,Working,Secondary / secondary special,Civil marriage,House / apartment,-12986,-1859,1,0,0,0,Cleaning staff,2
5971522,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13522,-764,1,1,1,0,Core staff,2
5971678,M,Y,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,-12229,-2918,1,0,0,0,Laborers,4
5971733,F,N,Y,1,144000,Working,Secondary / secondary special,Married,House / apartment,-10728,-2248,1,0,0,1,Core staff,3
5971849,M,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19288,-1518,1,0,0,0,,2
5975285,M,N,N,0,135000,State servant,Higher education,Single / not married,House / apartment,-16070,-6073,1,1,0,0,Core staff,1
5975404,F,N,Y,0,67500,Working,Secondary / secondary special,Separated,House / apartment,-16274,-1659,1,0,0,0,Sales staff,1
5975431,M,Y,N,2,166500,Working,Secondary / secondary special,Married,House / apartment,-12116,-352,1,1,1,0,Laborers,1
5975529,F,N,Y,0,162000,Pensioner,Higher education,Widow,House / apartment,-22297,365243,1,0,0,0,,1
5975652,F,N,Y,0,180000,Working,Higher education,Civil marriage,House / apartment,-16021,-2054,1,0,0,0,,2
5975868,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-17120,-2023,1,0,0,1,Realty agents,2
5975883,F,N,N,1,162000,State servant,Higher education,Civil marriage,With parents,-14650,-3671,1,1,1,0,Accountants,3
5975989,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-11222,-1386,1,0,0,0,Drivers,2
5976134,M,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-9975,-533,1,0,0,0,Laborers,3
5976311,F,Y,N,1,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-10171,-227,1,0,0,1,Sales staff,2
5976450,F,N,Y,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,-23659,365243,1,0,1,0,,2
5976589,M,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-17587,-1040,1,0,0,0,Laborers,3
5976620,M,Y,Y,1,405000,Working,Secondary / secondary special,Married,House / apartment,-13519,-2775,1,0,0,0,Laborers,3
5976621,M,Y,Y,1,405000,Working,Secondary / secondary special,Married,House / apartment,-13519,-2775,1,0,0,0,Laborers,3
5976624,M,Y,Y,1,405000,Working,Secondary / secondary special,Married,House / apartment,-13519,-2775,1,0,0,0,Laborers,3
5976901,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-20624,365243,1,0,0,0,,2
5978495,M,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-18516,-3094,1,0,1,0,Laborers,3
5978529,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23711,365243,1,0,0,0,,2
5978533,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23711,365243,1,0,0,0,,2
5978535,F,N,N,0,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23711,365243,1,0,0,0,,2
5979090,F,N,Y,0,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-21656,365243,1,0,0,0,,2
5979381,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17782,-1146,1,1,1,0,Drivers,2
5979385,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17782,-1146,1,1,1,0,Drivers,2
5979451,M,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-21304,-5286,1,1,0,0,Security staff,2
5979455,M,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-21304,-5286,1,1,0,0,Security staff,2
5979456,M,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-21304,-5286,1,1,0,0,Security staff,2
5980287,F,Y,Y,1,450000,State servant,Higher education,Married,House / apartment,-13717,-2225,1,0,0,0,Accountants,3
5980289,F,Y,Y,1,450000,State servant,Higher education,Married,House / apartment,-13717,-2225,1,0,0,0,Accountants,3
5980782,F,N,Y,1,337500,Working,Higher education,Single / not married,House / apartment,-10782,-1007,1,0,0,1,Accountants,2
5981415,M,N,Y,0,270000,State servant,Incomplete higher,Single / not married,House / apartment,-9930,-1387,1,0,0,1,Core staff,2
5981522,F,N,N,0,162000,Working,Incomplete higher,Single / not married,Municipal apartment,-10618,-2786,1,0,0,1,Core staff,1
5982255,M,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10196,-1424,1,0,0,0,Drivers,1
5987485,F,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987486,F,N,N,1,202500,State servant,Higher education,Single / not married,House / apartment,-15678,-4613,1,0,0,0,Core staff,1
5987487,M,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987488,F,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987489,F,N,N,1,202500,Pensioner,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987492,F,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987493,F,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987494,F,N,N,1,202500,Pensioner,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987495,F,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987496,F,N,N,1,202500,State servant,Higher education,Married,House / apartment,-15678,-4613,1,0,0,0,Core staff,3
5987977,M,Y,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12120,-808,1,1,1,0,Laborers,4
5988065,F,N,N,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-19982,-2179,1,1,1,0,Sales staff,1
5988075,F,N,N,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-19982,-2179,1,1,1,0,Sales staff,1
5988240,F,Y,N,1,270000,Working,Secondary / secondary special,Married,With parents,-14252,-1296,1,1,1,0,Private service staff,3
5988791,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16863,-704,1,0,0,0,Laborers,2
5992186,F,N,N,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-9266,-632,1,0,0,0,Sales staff,1
5992521,M,Y,N,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,-10728,-697,1,0,0,0,,1
5992540,M,Y,Y,0,135000,Working,Higher education,Married,House / apartment,-19256,-5474,1,0,0,0,Laborers,2
5992541,M,Y,Y,0,135000,Working,Higher education,Single / not married,House / apartment,-19256,-5474,1,0,0,0,Laborers,2
5992841,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19468,-1440,1,0,0,1,Sales staff,1
5993081,F,Y,Y,0,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23013,365243,1,0,0,0,,2
5993201,F,N,Y,0,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15869,-1474,1,1,1,0,Core staff,2
5993327,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-15664,-164,1,0,0,0,Laborers,2
5994625,F,N,N,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15444,-3719,1,0,0,0,Laborers,3
5994874,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-22485,-1651,1,0,0,0,Security staff,2
5995376,F,N,Y,2,292500,Pensioner,Secondary / secondary special,Widow,House / apartment,-15674,-956,1,0,0,1,High skill tech staff,3
5995501,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-18546,-5553,1,0,0,0,,2
5995541,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-18020,-1595,1,0,0,0,Cooking staff,1
5995575,M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18236,-7165,1,0,1,0,Laborers,3
5995673,M,N,Y,1,292500,Commercial associate,Incomplete higher,Married,House / apartment,-9137,-865,1,1,0,0,Managers,3
5995688,M,N,Y,0,270000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11625,-195,1,0,0,1,Sales staff,1
5995770,M,Y,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17869,-957,1,1,0,0,Drivers,2
5995952,F,N,N,0,270000,Working,Higher education,Married,With parents,-11686,-2753,1,0,0,0,Accountants,2
5996002,F,Y,N,0,202500,Working,Higher education,Married,House / apartment,-22578,-41,1,0,0,0,Core staff,2
5996053,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3
5996109,M,Y,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,-10942,-94,1,0,0,0,Drivers,4
5996110,M,Y,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,-10942,-94,1,0,0,0,Drivers,4
5996120,M,Y,N,2,121500,Working,Secondary / secondary special,Married,House / apartment,-14472,-5360,1,0,0,0,,1
5996294,F,N,Y,0,216000,Pensioner,Higher education,Married,House / apartment,-21157,365243,1,0,1,0,,2
5996298,M,N,Y,1,121500,Working,Lower secondary,Civil marriage,House / apartment,-13279,-185,1,0,0,0,Laborers,3
5996301,F,N,Y,1,121500,Working,Lower secondary,Civil marriage,House / apartment,-13279,-185,1,0,0,0,Laborers,3
5996302,F,N,Y,1,121500,Working,Lower secondary,Civil marriage,House / apartment,-13279,-185,1,0,0,0,Laborers,3
5996350,M,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17314,-1128,1,0,0,0,,2
5998412,F,N,N,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24799,365243,1,0,0,0,,2
5998455,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-15532,-3715,1,0,0,0,Core staff,2
5998517,F,N,Y,1,175500,Pensioner,Secondary / secondary special,Married,House / apartment,-15996,-490,1,0,0,0,Sales staff,3
5998801,F,N,N,0,112500,Working,Higher education,Single / not married,House / apartment,-11400,-757,1,0,0,1,Sales staff,1
5998803,F,N,N,0,112500,Working,Higher education,Single / not married,House / apartment,-11400,-757,1,0,0,0,Sales staff,1
5998805,F,N,N,0,112500,Working,Higher education,Single / not married,House / apartment,-11400,-757,1,0,0,1,Sales staff,1
5998838,F,Y,Y,0,130500,Working,Secondary / secondary special,Married,House / apartment,-13627,-2768,1,0,1,0,Core staff,2
5998840,F,Y,N,0,130500,Working,Secondary / secondary special,Married,House / apartment,-13627,-2768,1,0,1,0,Core staff,2
5999113,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17034,-303,1,0,0,0,Laborers,2
5999119,M,N,Y,0,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16110,-515,1,0,0,0,Laborers,2
5999133,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-757,1,0,0,0,High skill tech staff,2
5999135,F,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9957,-757,1,0,0,0,High skill tech staff,2
5999138,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-757,1,0,0,0,High skill tech staff,2
5999141,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-757,1,0,0,0,High skill tech staff,2
5999305,F,N,Y,0,90000,Commercial associate,Incomplete higher,Married,House / apartment,-10032,-2707,1,1,1,0,,2
5999450,F,Y,Y,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14253,-3498,1,0,0,0,Laborers,2
5999452,F,Y,Y,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14253,-3498,1,0,0,0,Laborers,2
5999786,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10630,-454,1,0,0,0,,3
5999940,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17876,-6877,1,0,0,0,Managers,1
6006929,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22099,365243,1,0,0,0,,1
6007111,M,Y,Y,0,117000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16378,-379,1,0,0,1,Low-skill Laborers,2
6007112,M,Y,Y,0,117000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16378,-379,1,0,0,1,Low-skill Laborers,2
6007250,M,N,Y,0,135000,Pensioner,Lower secondary,Married,House / apartment,-21749,365243,1,0,0,0,,2
6007589,F,N,N,0,76500,State servant,Higher education,Single / not married,House / apartment,-16592,-9114,1,0,0,0,Secretaries,2
6008592,M,Y,N,0,270000,Commercial associate,Higher education,Married,House / apartment,-21794,-3079,1,0,1,0,,2
6008804,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19462,-430,1,1,1,0,Accountants,2
6008805,M,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19462,-430,1,1,1,0,Accountants,2
6009117,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-18628,-5503,1,0,0,0,Private service staff,2
6009217,F,Y,Y,0,157500,State servant,Higher education,Married,House / apartment,-15324,-5289,1,0,1,1,Core staff,2
6013917,M,Y,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,-21532,365243,1,0,0,0,,2
6014133,F,Y,N,0,90000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-15223,-433,1,1,0,0,,2
6014493,F,N,Y,0,94500,Working,Secondary / secondary special,Married,House / apartment,-18533,-1555,1,1,0,0,Cooking staff,2
6014604,M,Y,Y,1,306000,Working,Secondary / secondary special,Married,House / apartment,-16574,-275,1,0,0,0,Drivers,3
6014605,M,Y,N,1,306000,Working,Secondary / secondary special,Married,House / apartment,-16574,-275,1,0,0,0,Drivers,3
6014606,M,Y,Y,1,306000,Working,Secondary / secondary special,Single / not married,House / apartment,-16574,-275,1,0,0,0,Drivers,3
6014607,M,Y,Y,1,306000,Working,Secondary / secondary special,Married,House / apartment,-16574,-275,1,0,0,0,Drivers,3
6014737,F,N,Y,0,67500,Commercial associate,Lower secondary,Civil marriage,House / apartment,-13592,-5360,1,1,1,0,Sales staff,2
6014740,F,N,Y,0,67500,Commercial associate,Lower secondary,Civil marriage,House / apartment,-13592,-5360,1,1,1,0,Sales staff,2
6014741,F,N,N,0,67500,Commercial associate,Lower secondary,Civil marriage,House / apartment,-13592,-5360,1,1,1,0,Sales staff,2
6014934,F,N,Y,1,117000,Working,Secondary / secondary special,Married,House / apartment,-15642,-8664,1,0,1,0,Medicine staff,3
6014999,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-16476,-7537,1,0,0,0,Drivers,2
6015000,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-16476,-7537,1,0,0,0,Drivers,2
6015001,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-16476,-7537,1,0,0,0,Drivers,2
6015043,M,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16116,-2089,1,0,0,0,Drivers,2
6015080,M,Y,N,1,157500,Working,Higher education,Married,House / apartment,-11580,-687,1,0,0,0,,3
6018725,M,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,-20014,-3140,1,0,0,0,Sales staff,2
6018741,M,N,Y,0,166500,Pensioner,Secondary / secondary special,Married,House / apartment,-20011,-7554,1,1,0,0,Laborers,2
6021126,F,Y,N,0,180000,Commercial associate,Higher education,Married,House / apartment,-10255,-1293,1,1,1,1,Core staff,2
6021247,F,Y,Y,1,126000,Working,Incomplete higher,Married,House / apartment,-12766,-2053,1,0,0,0,,3
6021331,M,Y,N,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-14377,-3361,1,0,0,0,,2
6021826,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,Rented apartment,-17933,-4810,1,0,0,0,Drivers,2
6021833,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,Rented apartment,-17933,-4810,1,0,0,0,Drivers,2
6022101,F,N,N,0,157500,Working,Higher education,Single / not married,House / apartment,-16821,-5390,1,0,1,0,Drivers,1
